-109.24,44.026,0.083832
-109.24,44.116,0.085996
-109.25,44.206,0.087547
-109.25,44.295,0.088808
-109.26,44.385,0.090205
-109.26,44.475,0.092108
-109.27,44.565,0.094682
-109.28,44.655,0.097873
-109.28,44.745,0.1017
-109.29,44.834,0.10642
-109.29,44.924,0.11192
-109.3,45.014,0.11829
-109.3,45.104,0.12299
-109.31,45.194,0.1124
-109.31,45.284,0.098098
-109.32,45.373,0.081001
-109.33,45.463,0.065053
-109.33,45.553,0.050994
-109.34,45.643,0.040248
-109.34,45.732,0.033738
-109.35,45.822,0.031425
-108.96,41.245,0.077656
-108.97,41.334,0.078312
-108.97,41.424,0.078014
-108.97,41.514,0.073777
-108.98,41.604,0.0654
-108.98,41.694,0.053999
-108.99,41.783,0.043208
-108.99,41.873,0.034053
-109,41.963,0.02757
-109,42.053,0.024236
-109.01,42.143,0.024091
-109.01,42.233,0.026865
-109.02,42.322,0.032076
-109.02,42.412,0.03906
-109.03,42.502,0.046944
-109.03,42.592,0.054588
-109.04,42.682,0.060367
-109.04,42.772,0.06337
-109.05,42.862,0.059396
-109.05,42.951,0.048742
-109.06,43.041,0.036481
-109.06,43.131,0.023696
-109.07,43.221,0.01426
-109.07,43.311,0.014857
-109.08,43.401,0.024656
-109.08,43.491,0.037598
-109.09,43.58,0.050027
-109.09,43.67,0.060862
-109.1,43.76,0.069342
-109.1,43.85,0.075896
-109.11,43.94,0.081354
-109.11,44.03,0.085589
-109.12,44.12,0.088309
-109.12,44.209,0.089773
-109.13,44.299,0.090693
-109.13,44.389,0.091471
-109.14,44.479,0.092633
-109.14,44.569,0.094728
-109.15,44.659,0.096838
-109.15,44.748,0.098928
-109.16,44.838,0.10144
-109.16,44.928,0.10544
-109.17,45.018,0.11084
-109.18,45.108,0.11265
-109.18,45.198,0.10601
-109.19,45.287,0.093653
-109.19,45.377,0.078008
-109.2,45.467,0.06307
-109.2,45.557,0.049567
-109.21,45.647,0.03896
-109.21,45.736,0.03236
-109.22,45.826,0.030046
-108.84,41.248,0.066687
-108.85,41.338,0.0664
-108.85,41.428,0.064372
-108.85,41.518,0.059578
-108.86,41.607,0.051843
-108.86,41.697,0.042265
-108.87,41.787,0.032578
-108.87,41.877,0.024419
-108.88,41.967,0.018976
-108.88,42.056,0.016914
-108.89,42.146,0.018373
-108.89,42.236,0.023059
-108.9,42.326,0.030403
-108.9,42.416,0.039665
-108.91,42.506,0.049962
-108.91,42.596,0.060171
-108.92,42.685,0.069816
-108.92,42.775,0.075049
-108.92,42.865,0.07246
-108.93,42.955,0.062108
-108.93,43.045,0.048587
-108.94,43.135,0.035946
-108.94,43.225,0.027851
-108.95,43.314,0.027113
-108.95,43.404,0.033326
-108.96,43.494,0.0434
-108.96,43.584,0.05309
-108.97,43.674,0.061855
-108.97,43.764,0.0693
-108.98,43.854,0.075718
-108.98,43.943,0.081637
-108.99,44.033,0.089225
-108.99,44.123,0.089828
-109,44.213,0.091529
-109,44.303,0.091946
-109.01,44.393,0.091807
-109.01,44.483,0.091835
-109.02,44.572,0.092839
-109.02,44.662,0.094697
-109.03,44.752,0.093318
-109.03,44.842,0.093505
-109.04,44.932,0.095052
-109.04,45.022,0.097639
-109.05,45.111,0.099631
-109.05,45.201,0.095762
-109.06,45.291,0.085978
-109.06,45.381,0.074113
-109.07,45.471,0.061138
-109.07,45.56,0.048772
-109.08,45.65,0.038583
-109.08,45.74,0.03156
-109.09,45.83,0.029086
-108.72,41.251,0.05528
-108.73,41.341,0.054227
-108.73,41.431,0.05148
-108.73,41.521,0.046363
-108.74,41.611,0.03892
-108.74,41.701,0.030048
-108.75,41.79,0.021133
-108.75,41.88,0.013742
-108.76,41.97,0.0092652
-108.76,42.06,0.0085835
-108.77,42.15,0.011862
-108.77,42.24,0.018671
-108.77,42.329,0.028279
-108.78,42.419,0.039833
-108.78,42.509,0.052371
-108.79,42.599,0.064683
-108.79,42.689,0.076304
-108.8,42.779,0.083883
-108.8,42.869,0.08313
-108.81,42.958,0.073929
-108.81,43.048,0.062407
-108.82,43.138,0.052862
-108.82,43.228,0.045693
-108.83,43.318,0.044389
-108.83,43.408,0.048499
-108.83,43.498,0.054077
-108.84,43.587,0.060052
-108.84,43.677,0.065624
-108.85,43.767,0.070738
-108.85,43.857,0.075679
-108.86,43.947,0.080567
-108.86,44.037,0.085132
-108.87,44.127,0.089523
-108.87,44.216,0.091864
-108.88,44.306,0.091884
-108.88,44.396,0.089782
-108.89,44.486,0.088533
-108.89,44.576,0.087967
-108.9,44.666,0.086918
-108.9,44.756,0.084446
-108.91,44.845,0.082156
-108.91,44.935,0.082252
-108.92,45.025,0.084261
-108.92,45.115,0.086134
-108.93,45.205,0.085092
-108.93,45.295,0.07986
-108.94,45.384,0.071112
-108.94,45.474,0.060443
-108.95,45.564,0.049521
-108.95,45.654,0.040048
-108.96,45.744,0.033081
-108.96,45.833,0.029044
-108.6,41.255,0.044858
-108.61,41.344,0.043324
-108.61,41.434,0.040159
-108.61,41.524,0.034834
-108.62,41.614,0.027472
-108.62,41.704,0.018857
-108.63,41.794,0.010196
-108.63,41.883,0.0030917
-108.64,41.973,-0.00073592
-108.64,42.063,-0.00011335
-108.64,42.153,0.0050638
-108.65,42.243,0.014052
-108.65,42.333,0.025862
-108.66,42.422,0.039518
-108.66,42.512,0.053928
-108.67,42.602,0.067677
-108.67,42.692,0.078926
-108.67,42.782,0.08708
-108.68,42.872,0.088024
-108.68,42.962,0.082518
-108.69,43.052,0.076134
-108.69,43.141,0.070137
-108.7,43.231,0.066293
-108.7,43.321,0.065262
-108.71,43.411,0.066485
-108.71,43.501,0.068641
-108.71,43.591,0.070531
-108.72,43.681,0.071695
-108.72,43.771,0.073546
-108.73,43.86,0.075398
-108.73,43.95,0.077707
-108.74,44.04,0.080463
-108.74,44.13,0.084343
-108.75,44.22,0.089413
-108.75,44.31,0.087008
-108.76,44.4,0.084467
-108.76,44.489,0.081766
-108.77,44.579,0.079988
-108.77,44.669,0.077578
-108.77,44.759,0.073684
-108.78,44.849,0.069727
-108.78,44.939,0.067926
-108.79,45.029,0.070888
-108.79,45.118,0.076394
-108.8,45.208,0.078647
-108.8,45.298,0.076721
-108.81,45.388,0.070679
-108.81,45.478,0.061979
-108.82,45.568,0.052431
-108.82,45.657,0.043888
-108.83,45.747,0.037547
-108.83,45.837,0.035065
-108.48,41.258,0.036386
-108.49,41.348,0.034635
-108.49,41.437,0.031314
-108.49,41.527,0.025908
-108.5,41.617,0.018534
-108.5,41.707,0.0099136
-108.51,41.797,0.0011484
-108.51,41.887,-0.0068008
-108.52,41.976,-0.010583
-108.52,42.066,-0.0088407
-108.52,42.156,-0.0010917
-108.53,42.246,0.0098302
-108.53,42.336,0.023491
-108.54,42.426,0.038835
-108.54,42.515,0.054693
-108.54,42.605,0.070043
-108.55,42.695,0.081752
-108.55,42.785,0.088467
-108.56,42.875,0.091303
-108.56,42.965,0.090796
-108.57,43.055,0.08889
-108.57,43.145,0.087228
-108.57,43.234,0.086547
-108.58,43.324,0.086653
-108.58,43.414,0.086689
-108.59,43.504,0.085747
-108.59,43.594,0.083418
-108.6,43.684,0.080286
-108.6,43.774,0.077177
-108.6,43.864,0.074612
-108.61,43.953,0.072936
-108.61,44.043,0.072266
-108.62,44.133,0.073426
-108.62,44.223,0.074505
-108.63,44.313,0.074163
-108.63,44.403,0.072924
-108.63,44.493,0.070861
-108.64,44.583,0.069115
-108.64,44.672,0.067142
-108.65,44.762,0.061606
-108.65,44.852,0.056797
-108.66,44.942,0.055678
-108.66,45.032,0.061818
-108.67,45.122,0.070754
-108.67,45.212,0.077551
-108.68,45.301,0.078097
-108.68,45.391,0.073627
-108.68,45.481,0.065996
-108.69,45.571,0.057363
-108.69,45.661,0.049675
-108.7,45.75,0.044397
-108.7,45.84,0.041906
-108.36,41.261,0.03035
-108.37,41.351,0.028597
-108.37,41.44,0.025519
-108.37,41.53,0.020203
-108.38,41.62,0.012734
-108.38,41.71,0.0041717
-108.39,41.8,-0.0046151
-108.39,41.889,-0.012952
-108.39,41.979,-0.01794
-108.4,42.069,-0.014767
-108.4,42.159,-0.0059747
-108.41,42.249,0.0068903
-108.41,42.339,0.021589
-108.41,42.429,0.037843
-108.42,42.519,0.055156
-108.42,42.608,0.071062
-108.43,42.698,0.083165
-108.43,42.788,0.090545
-108.43,42.878,0.094608
-108.44,42.968,0.097554
-108.44,43.058,0.10011
-108.45,43.148,0.10303
-108.45,43.238,0.10614
-108.45,43.327,0.10824
-108.46,43.417,0.10778
-108.46,43.507,0.10395
-108.47,43.597,0.097175
-108.47,43.687,0.088721
-108.48,43.777,0.080283
-108.48,43.867,0.072493
-108.48,43.957,0.065727
-108.49,44.046,0.060252
-108.49,44.136,0.056507
-108.5,44.226,0.055281
-108.5,44.316,0.05424
-108.5,44.406,0.056317
-108.51,44.496,0.05686
-108.51,44.586,0.055845
-108.52,44.676,0.052296
-108.52,44.765,0.049453
-108.53,44.855,0.047434
-108.53,44.945,0.049104
-108.53,45.035,0.060008
-108.54,45.125,0.073188
-108.54,45.215,0.082604
-108.55,45.305,0.084065
-108.55,45.394,0.079486
-108.56,45.484,0.071682
-108.56,45.574,0.063278
-108.57,45.664,0.056139
-108.57,45.754,0.051335
-108.57,45.843,0.049083
-108.24,41.264,0.026828
-108.25,41.353,0.02538
-108.25,41.443,0.02257
-108.25,41.533,0.017572
-108.26,41.623,0.010434
-108.26,41.713,0.0021187
-108.27,41.802,-0.0061819
-108.27,41.892,-0.014055
-108.27,41.982,-0.018492
-108.28,42.072,-0.015408
-108.28,42.162,-0.0067098
-108.28,42.252,0.0060272
-108.29,42.342,0.020525
-108.29,42.432,0.03653
-108.3,42.521,0.053657
-108.3,42.611,0.069905
-108.3,42.701,0.082336
-108.31,42.791,0.090092
-108.31,42.881,0.096083
-108.32,42.971,0.10219
-108.32,43.061,0.10882
-108.32,43.151,0.11628
-108.33,43.24,0.12365
-108.33,43.33,0.1285
-108.33,43.42,0.12803
-108.34,43.51,0.12124
-108.34,43.6,0.10943
-108.35,43.69,0.095215
-108.35,43.78,0.080954
-108.35,43.87,0.067745
-108.36,43.96,0.056272
-108.36,44.049,0.044563
-108.37,44.139,0.035921
-108.37,44.229,0.030794
-108.37,44.319,0.029456
-108.38,44.409,0.033535
-108.38,44.499,0.038435
-108.39,44.589,0.037682
-108.39,44.679,0.036127
-108.4,44.768,0.037606
-108.4,44.858,0.041098
-108.4,44.948,0.050877
-108.41,45.038,0.066096
-108.41,45.128,0.084318
-108.42,45.218,0.094027
-108.42,45.308,0.094203
-108.42,45.397,0.086104
-108.43,45.487,0.077095
-108.43,45.577,0.068392
-108.44,45.667,0.061561
-108.44,45.757,0.057083
-108.45,45.846,0.054644
-108.12,41.266,0.025656
-108.13,41.356,0.024386
-108.13,41.446,0.021966
-108.13,41.536,0.017519
-108.14,41.626,0.011072
-108.14,41.715,0.0036534
-108.15,41.805,-0.0036066
-108.15,41.895,-0.0094966
-108.15,41.985,-0.013058
-108.16,42.075,-0.010918
-108.16,42.165,-0.0031873
-108.16,42.255,0.0074338
-108.17,42.344,0.020528
-108.17,42.434,0.035124
-108.17,42.524,0.050221
-108.18,42.614,0.065251
-108.18,42.704,0.077421
-108.19,42.794,0.087048
-108.19,42.884,0.095062
-108.19,42.974,0.10378
-108.2,43.063,0.11368
-108.2,43.153,0.12495
-108.2,43.243,0.13727
-108.21,43.333,0.14693
-108.21,43.423,0.14698
-108.21,43.513,0.136
-108.22,43.603,0.11841
-108.22,43.693,0.096982
-108.23,43.783,0.077217
-108.23,43.872,0.06001
-108.23,43.962,0.04304
-108.24,44.052,0.026012
-108.24,44.142,0.011638
-108.25,44.232,0.0030959
-108.25,44.322,0.0011755
-108.25,44.412,0.0038686
-108.26,44.502,0.012342
-108.26,44.592,0.016375
-108.26,44.681,0.021416
-108.27,44.771,0.028683
-108.27,44.861,0.039834
-108.28,44.951,0.056051
-108.28,45.041,0.074997
-108.28,45.131,0.093902
-108.29,45.221,0.10659
-108.29,45.31,0.10109
-108.3,45.4,0.089898
-108.3,45.49,0.079553
-108.3,45.58,0.070501
-108.31,45.67,0.064318
-108.31,45.76,0.060281
-108.32,45.849,0.057588
-108,41.269,0.026646
-108.01,41.359,0.025401
-108.01,41.448,0.023371
-108.01,41.538,0.019677
-108.02,41.628,0.014333
-108.02,41.718,0.0083087
-108.02,41.808,0.0023088
-108.03,41.898,-0.0024974
-108.03,41.988,-0.0047269
-108.03,42.077,-0.0032631
-108.04,42.167,0.002098
-108.04,42.257,0.010715
-108.05,42.347,0.021691
-108.05,42.437,0.034166
-108.05,42.527,0.047252
-108.06,42.617,0.059954
-108.06,42.707,0.071476
-108.06,42.796,0.081742
-108.07,42.886,0.0915
-108.07,42.976,0.10181
-108.07,43.066,0.1135
-108.08,43.156,0.12672
-108.08,43.246,0.14128
-108.08,43.336,0.15877
-108.09,43.426,0.15577
-108.09,43.516,0.14224
-108.09,43.605,0.11765
-108.1,43.695,0.091388
-108.1,43.785,0.06784
-108.11,43.875,0.045936
-108.11,43.965,0.028239
-108.11,44.055,0.0030397
-108.12,44.145,-0.014824
-108.12,44.235,-0.025531
-108.12,44.325,-0.030409
-108.13,44.414,-0.03126
-108.13,44.504,-0.024766
-108.13,44.594,-0.0061092
-108.14,44.684,0.012601
-108.14,44.774,0.028747
-108.15,44.864,0.044015
-108.15,44.954,0.061628
-108.15,45.044,0.080064
-108.16,45.133,0.096864
-108.16,45.223,0.1072
-108.16,45.313,0.099972
-108.17,45.403,0.087535
-108.17,45.493,0.076647
-108.18,45.583,0.06758
-108.18,45.673,0.061811
-108.18,45.762,0.058785
-108.19,45.852,0.055688
-107.89,41.271,0.029617
-107.89,41.361,0.028674
-107.89,41.451,0.027047
-107.89,41.541,0.0243
-107.9,41.631,0.020349
-107.9,41.72,0.015576
-107.9,41.81,0.010694
-107.91,41.9,0.0066686
-107.91,41.99,0.0045598
-107.91,42.08,0.0052065
-107.92,42.17,0.0089004
-107.92,42.26,0.015369
-107.92,42.349,0.024027
-107.93,42.439,0.034164
-107.93,42.529,0.045021
-107.93,42.619,0.055874
-107.94,42.709,0.066235
-107.94,42.799,0.076096
-107.94,42.889,0.085936
-107.95,42.979,0.096418
-107.95,43.069,0.10802
-107.95,43.158,0.1206
-107.96,43.248,0.13362
-107.96,43.338,0.14344
-107.96,43.428,0.14298
-107.97,43.518,0.12898
-107.97,43.608,0.10574
-107.97,43.698,0.07757
-107.98,43.788,0.050529
-107.98,43.878,0.025549
-107.98,43.968,0.0010181
-107.99,44.057,-0.023333
-107.99,44.147,-0.041417
-107.99,44.237,-0.050607
-108,44.327,-0.055121
-108,44.417,-0.057794
-108,44.507,-0.058558
-108.01,44.597,-0.019168
-108.01,44.687,0.013101
-108.02,44.777,0.034222
-108.02,44.866,0.052102
-108.02,44.956,0.067735
-108.03,45.046,0.080781
-108.03,45.136,0.091742
-108.03,45.226,0.094629
-108.04,45.316,0.08889
-108.04,45.406,0.077831
-108.04,45.495,0.067323
-108.05,45.585,0.05858
-108.05,45.675,0.052977
-108.05,45.765,0.049603
-108.06,45.855,0.046869
-107.77,41.274,0.034237
-107.77,41.363,0.033759
-107.77,41.453,0.032933
-107.77,41.543,0.031318
-107.78,41.633,0.028633
-107.78,41.723,0.024988
-107.78,41.813,0.020912
-107.79,41.902,0.017243
-107.79,41.992,0.014881
-107.79,42.082,0.014551
-107.8,42.172,0.016622
-107.8,42.262,0.021056
-107.8,42.352,0.027492
-107.81,42.442,0.035369
-107.81,42.532,0.044045
-107.81,42.621,0.052937
-107.81,42.711,0.061697
-107.82,42.801,0.070329
-107.82,42.891,0.079129
-107.82,42.981,0.08844
-107.83,43.071,0.098339
-107.83,43.161,0.10829
-107.83,43.251,0.11676
-107.84,43.341,0.12102
-107.84,43.431,0.11982
-107.84,43.52,0.10742
-107.85,43.61,0.084497
-107.85,43.7,0.057693
-107.85,43.79,0.030072
-107.86,43.88,0.0032624
-107.86,43.97,-0.022941
-107.86,44.06,-0.045232
-107.87,44.15,-0.063779
-107.87,44.24,-0.063161
-107.87,44.33,-0.059552
-107.88,44.419,-0.056632
-107.88,44.509,-0.049853
-107.88,44.599,-0.013956
-107.89,44.689,0.018985
-107.89,44.779,0.0432
-107.89,44.869,0.060906
-107.9,44.959,0.072084
-107.9,45.049,0.078502
-107.9,45.138,0.080215
-107.91,45.228,0.07802
-107.91,45.318,0.071381
-107.91,45.408,0.061951
-107.92,45.498,0.052162
-107.92,45.588,0.043843
-107.92,45.678,0.037883
-107.93,45.767,0.034553
-107.93,45.857,0.032194
-107.65,41.276,0.039894
-107.65,41.366,0.040062
-107.65,41.455,0.040283
-107.65,41.545,0.040028
-107.66,41.635,0.038685
-107.66,41.725,0.036018
-107.66,41.815,0.03242
-107.67,41.905,0.02873
-107.67,41.995,0.025826
-107.67,42.084,0.024417
-107.67,42.174,0.02495
-107.68,42.264,0.027542
-107.68,42.354,0.031984
-107.68,42.444,0.037827
-107.69,42.534,0.044484
-107.69,42.624,0.051387
-107.69,42.714,0.058206
-107.7,42.803,0.064956
-107.7,42.893,0.071864
-107.7,42.983,0.079085
-107.7,43.073,0.086409
-107.71,43.163,0.09301
-107.71,43.253,0.097379
-107.71,43.343,0.097085
-107.72,43.433,0.091645
-107.72,43.523,0.084865
-107.72,43.613,0.060872
-107.72,43.703,0.035666
-107.73,43.792,0.0095891
-107.73,43.882,-0.015341
-107.73,43.972,-0.038283
-107.74,44.062,-0.055139
-107.74,44.152,-0.063643
-107.74,44.242,-0.060224
-107.75,44.332,-0.050131
-107.75,44.422,-0.035989
-107.75,44.512,-0.017912
-107.76,44.602,0.0033417
-107.76,44.691,0.028897
-107.76,44.781,0.051774
-107.77,44.871,0.06617
-107.77,44.961,0.074146
-107.77,45.051,0.071303
-107.77,45.141,0.066367
-107.78,45.231,0.059785
-107.78,45.321,0.051382
-107.78,45.41,0.041987
-107.79,45.5,0.032757
-107.79,45.59,0.02477
-107.79,45.68,0.01882
-107.8,45.77,0.015097
-107.8,45.86,0.013132
-107.53,41.278,0.04571
-107.53,41.368,0.046654
-107.53,41.457,0.048141
-107.53,41.547,0.049754
-107.54,41.637,0.049914
-107.54,41.727,0.048081
-107.54,41.817,0.044512
-107.55,41.907,0.040663
-107.55,41.997,0.037082
-107.55,42.086,0.034481
-107.55,42.176,0.03362
-107.56,42.266,0.034603
-107.56,42.356,0.037333
-107.56,42.446,0.041434
-107.56,42.536,0.046302
-107.57,42.626,0.051259
-107.57,42.716,0.055906
-107.57,42.806,0.060323
-107.58,42.895,0.064824
-107.58,42.985,0.069532
-107.58,43.075,0.07412
-107.58,43.165,0.077676
-107.59,43.255,0.078934
-107.59,43.345,0.074962
-107.59,43.435,0.064318
-107.59,43.525,0.054441
-107.6,43.615,0.037428
-107.6,43.705,0.015619
-107.6,43.795,-0.0076535
-107.61,43.884,-0.02868
-107.61,43.974,-0.044708
-107.61,44.064,-0.05452
-107.61,44.154,-0.054015
-107.62,44.244,-0.043586
-107.62,44.334,-0.029466
-107.62,44.424,-0.011842
-107.63,44.514,0.005828
-107.63,44.604,0.022794
-107.63,44.694,0.040554
-107.64,44.783,0.06067
-107.64,44.873,0.070296
-107.64,44.963,0.066179
-107.64,45.053,0.058869
-107.65,45.143,0.048847
-107.65,45.233,0.038952
-107.65,45.323,0.02922
-107.66,45.413,0.019831
-107.66,45.502,0.011002
-107.66,45.592,0.0031983
-107.67,45.682,-0.0028502
-107.67,45.772,-0.0066209
-107.67,45.862,-0.0082181
-107.41,41.28,0.050643
-107.41,41.369,0.052357
-107.41,41.459,0.055402
-107.41,41.549,0.058779
-107.42,41.639,0.061396
-107.42,41.729,0.060186
-107.42,41.819,0.056206
-107.42,41.909,0.052093
-107.43,41.999,0.047983
-107.43,42.088,0.044467
-107.43,42.178,0.042355
-107.43,42.268,0.04201
-107.44,42.358,0.043296
-107.44,42.448,0.045912
-107.44,42.538,0.049558
-107.44,42.628,0.05272
-107.45,42.718,0.055023
-107.45,42.808,0.056528
-107.45,42.897,0.058433
-107.46,42.987,0.060596
-107.46,43.077,0.062716
-107.46,43.167,0.064122
-107.46,43.257,0.063416
-107.47,43.347,0.059681
-107.47,43.437,0.049409
-107.47,43.527,0.037455
-107.47,43.617,0.020901
-107.48,43.707,0.00046151
-107.48,43.797,-0.020101
-107.48,43.886,-0.036367
-107.48,43.976,-0.046109
-107.49,44.066,-0.0468
-107.49,44.156,-0.036591
-107.49,44.246,-0.020934
-107.5,44.336,-0.0018786
-107.5,44.426,0.015922
-107.5,44.516,0.025675
-107.5,44.606,0.04146
-107.51,44.696,0.055683
-107.51,44.785,0.073616
-107.51,44.875,0.066084
-107.51,44.965,0.053952
-107.52,45.055,0.041405
-107.52,45.145,0.028322
-107.52,45.235,0.01642
-107.53,45.325,0.0062334
-107.53,45.415,-0.0027231
-107.53,45.505,-0.0111
-107.53,45.594,-0.018906
-107.54,45.684,-0.025315
-107.54,45.774,-0.029326
-107.54,45.864,-0.030601
-107.29,41.281,0.053705
-107.29,41.371,0.055986
-107.29,41.461,0.060105
-107.29,41.551,0.065689
-107.3,41.641,0.069814
-107.3,41.731,0.06994
-107.3,41.821,0.066617
-107.3,41.91,0.061928
-107.31,42,0.057679
-107.31,42.09,0.053785
-107.31,42.18,0.050958
-107.31,42.27,0.04959
-107.32,42.36,0.049625
-107.32,42.45,0.050855
-107.32,42.54,0.053186
-107.32,42.63,0.055023
-107.33,42.719,0.054603
-107.33,42.809,0.053394
-107.33,42.899,0.052822
-107.33,42.989,0.052655
-107.33,43.079,0.052704
-107.34,43.169,0.052387
-107.34,43.259,0.051003
-107.34,43.349,0.047183
-107.34,43.439,0.039245
-107.35,43.529,0.029086
-107.35,43.619,0.014563
-107.35,43.708,-0.0057108
-107.35,43.798,-0.025052
-107.36,43.888,-0.03635
-107.36,43.978,-0.039684
-107.36,44.068,-0.033286
-107.36,44.158,-0.016171
-107.37,44.248,0.0065111
-107.37,44.338,0.028343
-107.37,44.428,0.049362
-107.37,44.518,0.065745
-107.38,44.608,0.073915
-107.38,44.697,0.075058
-107.38,44.787,0.065792
-107.38,44.877,0.054922
-107.39,44.967,0.037325
-107.39,45.057,0.021777
-107.39,45.147,0.0056038
-107.4,45.237,-0.007109
-107.4,45.327,-0.016492
-107.4,45.417,-0.023491
-107.4,45.506,-0.03134
-107.41,45.596,-0.039428
-107.41,45.686,-0.046644
-107.41,45.776,-0.051275
-107.41,45.866,-0.052351
-107.17,41.283,0.054252
-107.17,41.373,0.056769
-107.17,41.463,0.061252
-107.17,41.553,0.067921
-107.18,41.642,0.073954
-107.18,41.732,0.075794
-107.18,41.822,0.073321
-107.18,41.912,0.069654
-107.19,42.002,0.066057
-107.19,42.092,0.062445
-107.19,42.182,0.059481
-107.19,42.272,0.057353
-107.19,42.362,0.056213
-107.2,42.451,0.055962
-107.2,42.541,0.056629
-107.2,42.631,0.057008
-107.2,42.721,0.054104
-107.2,42.811,0.050701
-107.21,42.901,0.047978
-107.21,42.991,0.045778
-107.21,43.081,0.044092
-107.21,43.171,0.042632
-107.22,43.261,0.040892
-107.22,43.351,0.038325
-107.22,43.44,0.034126
-107.22,43.53,0.02666
-107.23,43.62,0.014613
-107.23,43.71,-0.0024153
-107.23,43.8,-0.018443
-107.23,43.89,-0.024559
-107.23,43.98,-0.022384
-107.24,44.07,-0.01388
-107.24,44.16,0.011327
-107.24,44.25,0.035396
-107.24,44.34,0.056102
-107.25,44.43,0.076541
-107.25,44.519,0.093307
-107.25,44.609,0.10033
-107.25,44.699,0.079651
-107.26,44.789,0.05546
-107.26,44.879,0.036077
-107.26,44.969,0.018466
-107.26,45.059,0.0010801
-107.27,45.149,-0.014853
-107.27,45.239,-0.028385
-107.27,45.328,-0.034539
-107.27,45.418,-0.039926
-107.27,45.508,-0.047413
-107.28,45.598,-0.056075
-107.28,45.688,-0.06537
-107.28,45.778,-0.071332
-107.28,45.868,-0.072261
-107.05,41.285,0.052164
